,neighbors
2414,"['1312100012N' '1312100012K' '1312100004I' '1312100001D' '1312100004B'
 '1312100001F']"
2415,"['1312100JC11' '1312100JC09' '131210AP01A' '1312100AP14' '131210AP09A'
 '1312100JC08' '1312100JC15' '1312100JC14' '1312100JC05' '131210JC04B']"
2416,"['1312100008B' '1312100008M' '1312100007A' '1312100008A' '131210008F1'
 '1312100008D' '1312100007D']"
2417,"['13245000608' '13245000604' '13245000804' '13245000605' '13245000404'
 '13245000405' '13245000607' '13245000401']"
2418,['1312100JC12' '1312100JC14' '13135000063' '131210JC13A']
2419,"['131210AP12A' '131210AP12B' '131210AP09A' '13117000001' '13117000002'
 '131210AP09B' '131210JC04A']"
2420,['131210AP09A' '1312100AP05' '131210JC04A' '131210JC04B']
2421,"['1312100002J' '1312100002A' '1312100002B' '1312100002K' '1312100006J'
 '131210002L2' '1312100002C' '131210002F2']"
2422,"['1312100008J' '1312100009F' '1306700VG04' '1312100008A' '131210008F1'
 '131210008F2' '1312100008D' '131210008N2']"
2423,['13277000003' '13155001529' '13019000518' '13019001819']
2424,"['13013000005' '13013000016' '13013000008' '13013000015' '13013000013'
 '13013000010']"
2425,['1312100RW04' '131210RW22A' '1312100RW13' '1312100RW17' '1312100JC18']
2426,['131290849-A' '13129000980' '13129001064' '13295000953' '13115000035']
2427,['13093000007' '13177000001' '130810CORDE' '13261000015' '130810JAMES']
2428,"['130890000DF' '131210SS08D' '131210SS08C' '130890000DI' '1312100SS20'
 '130890000AD' '131210SS29B' '1312100SS04']"
2429,['130890000DI' '1312100SS20' '130890000AD' '131210SS29A']
2430,['131210ML021' '13057000018' '13057000003' '13057000027']
2431,"['13015000002' '13057000035' '13057000006' '13057000040' '13015000006'
 '13057000023']"
2432,"['131450000CA' '13215000115' '13263000006' '131450000WA' '131450000EL'
 '13215FTBEN5' '13215000121' '13215000120']"
2433,"['13207000008' '13171001713' '13171001714' '13171001711' '1317101712A'
 '13207000009' '13207000010' '1317101712C']"
2434,"['1322300010C' '13097001258' '13097001271' '13097000729' '1322300009C'
 '13097000730' '13097000734' '13097001272']"
2435,['131810001-B' '131810003-B' '131810001-A' '13181000002' '131810004-B']
2436,['13119000002' '13011000004' '13011000010' '13011000012' '13011000003']
2437,['13105000190' '13105000191' '1331700004B' '131810001-A' '13105000196']
2438,['13157002000' '13139000013' '13139000026' '13011000001' '13011000011']
2439,['132470000MA' '132470000SP' '132470000BA' '132470000ST']
2440,['132470000BT' '132470000OT' '13217000012' '132470000MI']
2441,['1309900000U' '13243000131' '13061000004' '13061000001' '13061000003']
2442,"['130890000CW' '130890000SA' '130890000BD' '130890000MK' '130890000RD'
 '130890000SN']"
2443,"['13135000003' '13135000001' '13135000015' '13135000060' '13135000144'
 '13135000080' '13135000147']"
2444,"['130890000DC' '130890000WJ' '130890000HI' '130890000SF' '130890000BG'
 '130890000BE' '130890000CO']"
2445,"['130890000DC' '130890000LC' '130890000HI' '130890000SA' '130890000OA'
 '130890000LB' '130890000MJ']"
2446,"['13113000014' '13113000029' '13113000035' '13113000030' '13113000015'
 '13113000013' '13113000036']"
2447,"['1306300JB03' '1306300JB13' '13063000LJ5' '13063000LJ2' '13151000050'
 '1306300JB14' '1306300JB05']"
2448,['13135000097' '13135000083' '13135000124' '13135000149']
2449,['13135000022' '13135000125' '13135000063' '13135000126' '131210JC13A']
2450,['13135000105' '13135000025' '13135000130']
2451,['13135000062' '13135000063' '131210JC13A']
2452,['13057000026' '13057000044' '13057000001']
2453,['13057000007' '13057000012' '13057000016']
2454,"['13135000059' '13135000101' '13135000073' '130890000DA' '130890000NF'
 '130890000WL']"
2455,['130890000DA' '130890000TG' '130890000CH' '13135000037' '130890000WL']
2456,['130890000CW' '130890000CJ' '130890000RD' '130890000ND' '130890000VB']
2457,"['13053FTBEN1' '13215000112' '13053FTBEN2' '13215FTBEN1' '13215FTBEN4'
 '13215FTBEN3']"
2458,['13077000017' '13077000005' '13077000003' '13077000024' '13077000011']
2459,['13077000007' '13077000026' '13113000018' '13113000009']
2460,"['13023000001' '132890000HV' '13175000014' '1328900JV/W' '13319000003'
 '13175000018' '13319000004']"
2461,['13319000005' '1328900JV/W' '13319000007' '13319000003' '13319000011']
2462,['13071000023' '13277000006' '13277000007' '1307500000L' '13071000009']
2463,"['13249000001' '13197000807' '133070000P1' '13197000539' '133070000P3'
 '1326100N-26']"
2464,['13185000007' '13027001402' '13027001199']
2465,"['13015000014' '13015000010' '13115000065' '13115000025' '13233000001'
 '13115000015']"
2466,['131210SC08C' '131210SC05B' '131210UC01E']
2467,['132050000CT' '13071000012' '13071000013' '132050000SC' '132050000PC']
2468,"['13123000010' '13123000006' '1311100SUGC' '13123000008' '13123000013'
 '1311100COLW']"
2469,"['1312100004K' '1312100004J' '1312100003D' '1312100004L' '1312100003E'
 '131210004X2' '1312100004D' '1312100004W']"
2470,"['1312100008L' '1312100008J' '1312100008H' '131210008F1' '1312100008P'
 '1312100009H']"
2471,['1300900CTY1' '1300900CTY3' '1300900CTY6' '13009000318' '1300900CTY4']
2472,"['131210AP07B' '131210AP07A' '131210ML05C' '131210ML05A' '1312100AP06'
 '131210ML04B' '131210ML023' '131210ML024' '1312100AP10']"
2473,"['131210AP07B' '131210ML05C' '131210ML05B' '1312100ML03' '131210ML04A'
 '131210ML04C' '131210ML024']"
2474,['131210AP07B' '131210ML05C' '131210ML05B' '131210ML04B']
2475,['13219000010' '13219000012' '13219000006' '13219000008']
2476,"['13175000015' '13167001201' '13167001746' '13167001820' '13175000011'
 '13107001748' '13167000055' '13167001405']"
2477,['13073000134' '13073000107' '13073000105' '13073000136' '13073000132']
2478,['132470000SP' '132470000LO' '132470000BA' '132470000HC' '132470000SM']
2479,"['13135000024' '13135000106' '13135000097' '13135000136' '13135000070'
 '13135000031' '13135000098' '13135000128' '13135000142' '13135000067']"
2480,"['13135000052' '13135000064' '13135000045' '130890000SH' '13135000049'
 '13135000014']"
2481,['13061000004' '13061000002']
2482,"['13151000052' '13151000059' '1303500BCCC' '13151000048' '13151000049'
 '13151000036' '13151000027']"
2483,['1305103-10C' '1305102-11C' '1305103-11C' '1305103-08C' '1305101-08C']
2484,"['1305101-16C' '1305105-11C' '1305105-08C' '1305101-13C' '1305105-07C'
 '1305106-02C' '1305106-05C' '1305105-01C' '1305106-06C']"
2485,"['1314100003B' '13237000105' '13237000104' '13237000107' '1314100003C'
 '1314100001A']"
2486,['13135000040' '1312100JC12' '13135000022' '13135000063']
2487,"['130890000MO' '130890000AE' '130890000SC' '130890000IB' '130890000DE'
 '130890000RG' '130890000CT']"
2488,['130890000MO' '130890000AE' '130890000PA' '130890000RG' '130890000CU']
2489,"['130890000WD' '130890000BJ' '130890000CF' '132470000LO' '130890000MV'
 '130890000FG' '130890000SS' '130890000KD' '130890000FA' '13151000047']"
2490,['1305104-04C' '1305101-17C' '1305104-07C' '1305103-15C' '130510XFTPU']
2491,['1306300JB08' '13063000MO8' '13063000MO4']
2492,"['130890000SD' '130890000SV' '130890000MA' '130890000SU' '130890000RC'
 '130890000PH']"
2493,"['13135000029' '13135000032' '13135000036' '13135000019' '13135000069'
 '13135000034' '13135000107' '13135000109']"
2494,['130890000SR' '130890000CA' '130890000RA' '130890000SG' '130890000BM']
2495,"['1312100JC12' '13135000022' '131210JC13B' '13135000062' '13135000125'
 '13135000121' '131210JC13A']"
2496,['130890000YA' '130890000CP' '130890000RK' '130890000PI' '130890000PH']
2497,"['13135000077' '13135000042' '13135000085' '13135000060' '13135000083'
 '13135000124' '13135000110']"
2498,"['130890000PC' '130890000RH' '130890000SV' '130890000ST' '130890000SK'
 '130890000PH']"
2499,"['1306700KE2A' '1306700KE3A' '1306700HY01' '1306700HR01' '1306700MR4C'
 '1306700PM02' '1306700LM04']"
2500,['1306700HT01' '1306700MD01' '1306700SA01' '1306700RW02' '1306700RW01']
2501,['13063000FP3' '1306300OAK1' '1306300OAK3' '1306300OAK4']
2502,['133130000ES' '13213001895' '133130000AN' '13213001291']
2503,"['1322300001C' '1306700MS01' '1306700LM02' '1306700LM04' '1306700FY01'
 '1306700FR01']"
2504,"['1306700MR6A' '1306700PF01' '1306700SM03' '1306700SO02' '1306700TM01'
 '1306700MT04' '1306700SO01']"
2505,['1306700FP01' '1306700MT04' '1306700DC01' '1306700SO01']
2506,"['1306700GT01' '1306700BF03' '1306700LA01' '1306700NS01' '1306700RM01'
 '1306700BW01']"
2507,"['1306700BR02' '1306700NP01' '1306700OR02' '1306700FO02' '1306700SW02'
 '1306700FO04']"
2508,"['1306700SO03' '1306700SO02' '1306700MT03' '1306700EA02' '1306700EA01'
 '1306700DC01' '1306700SO01']"
2509,"['1312100010B' '1312100011K' '1312100011C' '131210EP01B' '131210SC30B'
 '1312100011N' '1312100010K' '1312100011R' '1312100011J' '1312100010I']"
2510,"['1312100003C' '1312100010K' '1312100010M' '131210004X2' '1312100004D'
 '1312100003S' '1312100010G' '1312100004C']"
2511,"['1312100003C' '1312100009D' '131210010H1' '131210010H2' '1312100010J'
 '1312100010G' '1312100010F' '1312100003H']"
2512,"['1312100010B' '1312100003C' '1312100010K' '131210010H2' '1312100010J'
 '1312100003S' '1312100010I']"
2513,"['1312100008A' '131210008F1' '1312100008C' '1312100008E' '131210008N1'
 '131210008N2']"
2514,"['1312100010E' '1312100009C' '1312100010D' '1312100009D' '131210010H1'
 '1312100003S']"
2515,"['13033000007' '13033000016' '13165000003' '13107001333' '13033000013'
 '13033000008']"
2516,"['1312100RW03' '1306700MT01' '1312100SS22' '131210RW11A' '131210SS15B'
 '1306700TR01']"
2517,"['1312100RW03' '1306700MT01' '1312100RW02' '1306700RW01' '131210RW11B'
 '1306700TR01']"
2518,"['1312100008G' '1312100006I' '1312100007J' '1312100007N' '1312100008H'
 '1312100007F']"
2519,"['13021000HO4' '13021000EM3' '13021000HO3' '13169000008' '13169000006'
 '13207000012' '13207000001' '13169000002']"
2520,['13245000303' '13245000301' '13245000107' '13245000307' '13245000701']
2521,"['130890000GD' '130890000AG' '131210SS08A' '131210SS13A' '131210SS11A'
 '130890000AH' '130890000MU' '1312100SS14']"
2522,['131210CP051' '131210CP07F' '131210CP07D' '131210CP07A']
2523,"['131210EP04A' '131210CP051' '131210CP07F' '131210CP07D' '131210CP07C'
 '131210CP012' '131210CP04B' '131210CP07E' '131210CP07B' '131210CP05B']"
2524,"['1312100SS06' '131210SS07C' '131210SS07B' '131210SS09B' '131210SS11B'
 '131210SS11C']"
2525,['13013000014' '13135000133' '13013000010' '13013000012' '13013000011']
2526,"['131450000WH' '13285000008' '13285000011' '13285000005' '13285000002'
 '131450000SK' '13285000015']"
2527,['131210008F1' '1312100008D' '131210008N2']
2528,['1312100008A' '131210008F1' '1312100008E' '1312100008D' '131210008N1']
2529,"['131210SC211' '131210SC09B' '131210UC031' '131210SC23C' '131210SC23B'
 '131210SC11B']"
2530,['13057000039' '13057000018' '13057000020' '13057000003' '13057000038']
2531,['1306300JB06' '1306300JB11' '13151000050' '13063000LJ1' '1306300JB05']
2532,['13113000003' '13113000007' '13113000028']
2533,['13151000030' '13255000013' '13255000016' '13151000029' '13255000021']
2534,"['13113000008' '13113000027' '13113000003' '13113000007' '13113000010'
 '13113000024' '13113000023']"
2535,['13063000MO6' '13151000054' '1306300JB08' '13063000MO9' '13063000MO4']
2536,"['13135000073' '1312100RW21' '1312100SS01' '1312100JC19' '13135000022'
 '13135000062' '131210JC13A']"
2537,['13213001013' '13213000824' '13213000874' '133130000NI' '133130000LT']
2538,"['13135000024' '13135000136' '13135000154' '13135000102' '13135000135'
 '13135000009' '13135000026']"
2539,['130890000FE' '130890000CG' '130890000WB' '130890000MR']
2540,"['1306700MT01' '1306700DO01' '1306700FP01' '1306700MT03' '1306700RW02'
 '1306700EA01' '1306700MT04' '1306700TR01']"
2541,"['13057000035' '13057000040' '13057000034' '13057000032' '13057000009'
 '13057000021']"
2542,['130890000ST' '130890000RF' '130890000RI' '130890000WN']
2543,"['1306700NC01' '1306700MS01' '1306700AC1A' '1306700LM04' '1306700DU01'
 '1306700ML01']"
2544,['13165000005' '13165000004' '13251000004' '13251000006' '13031000001']
2545,"['13031000003' '1310300003A' '13251000009' '13251000004' '13251000003'
 '13031000016']"
2546,"['13091000LEE' '130910PLAIN' '130910JAYBI' '130910CHAUN' '13175000008'
 '13175000010']"
2547,['131210AP04A' '131210ML011' '131210AP021' '131210AP022']
2548,"['1312500MILL' '1312500GIBS' '13189000134' '13189000135' '13301000001'
 '13301000004' '13301000006']"
2549,['1306300RD02' '1306300JB17' '1306300JB01' '1306300JB02' '1306300RD12']
2550,['13063000MO6' '13063000MO2' '13063000MO3' '13063000MO4']
2551,['13057000026' '13057000002' '13057000044' '13057000043']
2552,['13057000007' '13057000012' '13057000011' '13057000015']
2553,"['130890000GD' '131210SS08A' '130890000HF' '130890000KG' '130890000PB'
 '130890000AH' '1312100SS12']"
2554,['13135000148' '13135000011' '13135000092' '13135000109']
2555,"['130890000FL' '130890000OV' '130890000FE' '130890000CG' '130890000WB'
 '130890000RA' '130890000KC']"
2556,['13135000103' '13135000072' '13135000086' '13135000117' '13135000116']
2557,['13011000007' '13139000013' '13011000001' '13011000010' '13011000008']
2558,"['13285000008' '13285000006' '13199000012' '13199000005' '13285000009'
 '13199000006']"
2559,['13073000061' '13073000040' '13073000051' '13073000010' '13073000062']
2560,"['13135000053' '13135000075' '13135000156' '13135000041' '13135000030'
 '13135000104' '13135000002']"
2561,"['130890000YA' '130890000GB' '130890000AF' '130890000SR' '130890000CA'
 '130890000WG' '130890000RG' '130890000PI' '130890000BM']"
2562,"['133130000VA' '133130000GL' '133130000UT' '13213000874' '133130000NI'
 '13213001039']"
2563,"['13045000649' '13143000010' '13143000003' '1322300012C' '13143000006'
 '13143000009']"
2564,"['132210000LX' '1331700003A' '13317000001' '1331700004B' '13265000601'
 '1331700004A']"
2565,"['1312100007M' '1312100008G' '1312100008M' '1312100007A' '1312100007F'
 '1312100008C' '1312100007C']"
2566,"['1312100RW03' '1312100SS22' '1312100RW17' '1312100SS17' '131210SS15A'
 '131210RW11B']"
2567,"['1312100007M' '130890000BI' '130890000SE' '1312100007A' '1312100007B'
 '1312100007D']"
2568,"['13021000EM3' '13021000EM2' '13169000001' '13169000011' '13169000003'
 '13169000006' '13169000009']"
2569,"['1312100006G' '1312100006D' '1312100006J' '1312100006F' '131210002F1'
 '131210002F2']"
2570,['1300900MONT' '1300900321W' '1300900CTY2' '13009001714' '1300900CTY4']
2571,['131450000HA' '131450000CA' '131450000U9' '13215000106' '131450000L9']
2572,['1305108-12C' '1305108-13C' '1305108-10C']
2573,"['13233000006' '13233000007' '13143000003' '13143000007' '13143000006'
 '13143000005']"
2574,['13057000034' '13057000032' '13057000007' '13057000005']
2575,['13095000021' '13321000001' '13095000023' '13321000006' '13321000014']
2576,"['132470000BT' '13297000422' '13135000075' '13135000122' '13135000041'
 '13135000076' '13135000002']"
2577,['130890000CJ' '130890000ME' '130890000RD' '130890000SN']
2578,['13293005610']
2579,['13177000004' '13177000005' '13177000007' '13177000009']
2580,['1305900001D' '1305900008C' '1305900001C' '1305900001B' '1305900008A']
2581,['131210006L2' '1312100008L' '1312100006I' '1312100007J' '1312100006Q']
2582,"['131210EP04A' '131210EP03B' '1312100011P' '131210EP03A' '131210EP01B'
 '1312100011N' '131210011E3' '1312100011M']"
2583,"['1312100011K' '131210EP01B' '131210EP02D' '1312100004S' '1312100011R'
 '1312100012I']"
2584,['131210EP02D' '1312100004S' '1312100012L' '1312100011G']
2585,"['131210AP09A' '13117000001' '1312100AP05' '131210AP09B' '1312100JC05'
 '131210JC03A' '131210JC03B' '131210JC04B']"
2586,"['1312100RW01' '1312100RW03' '1312100RW05' '1312100RW10' '1312100RW12'
 '1312100RW16']"
2587,"['13179000001' '13179000003' '13179000006' '13179000011' '13179000013'
 '13179000014']"
2588,"['1312100002D' '1312100005J' '1312100002B' '131210002L1' '1312100005F'
 '131210002F2']"
2589,"['1312100002D' '1312100005J' '1312100005K' '1312100002B' '1312100005D'
 '1312100002C']"
2590,"['13113000014' '13113000002' '13113000034' '13113000015' '13113000022'
 '13113000025']"
2591,['13215000109' '131450000U9' '13215000106' '13215000108' '131450000MG']
2592,"['13215000119' '131450000CA' '13215000106' '13215000117' '131450000EL'
 '13215000121' '13215000127']"
2593,"['1305104-06C' '1305104-04C' '1305104-05C' '1305104-10C' '1305103-15C'
 '1305104-02C']"
2594,"['130890000RH' '130890000CP' '130890000RK' '130890000MA' '130890000SK'
 '130890000RM' '130890000RC']"
2595,['13217000004' '13217000014' '13217000025' '13217000015' '13217000016']
2596,['13135000077' '13135000097' '13135000124' '13135000006']
2597,"['13135000103' '13135000058' '13135000019' '13135000120' '13135000119'
 '13135000109' '13135000116']"
2598,"['13135000012' '13135000148' '13135000011' '13135000113' '13135000021'
 '13135000123']"
2599,"['130890000SR' '130890000MI' '130890000MF' '130890000WB' '130890000RA'
 '130890000SS' '130890000PI' '130890000CB' '130890000GF']"
2600,"['13057000026' '13057000044' '1306700PO01' '1306700RM01' '1306700MB01'
 '1306700KL01']"
2601,['1306700PE01' '1306700RS01' '1306700BT02']
2602,['1306700SM03' '1306700FP01' '1306700EA02' '1306700EA01' '1306700MT04']
2603,"['131210SS07A' '1312100SS26' '131210SS08C' '131210SS19B' '131210SS02A'
 '1312100SS20' '131210SS29A' '1312100SS03' '131210SS02B']"
2604,"['132470000OT' '132470000SP' '130890000CF' '132470000RO' '132470000LO'
 '132470000ST']"
2605,"['131210CP01B' '131210EP02C' '1306300OAK1' '131210CP012' '131210CP011'
 '131210CP04A' '131210CP04B' '131210012E2']"
2606,['131210006L1' '131210006L2' '1312100006D' '1312100006J' '1312100006Q']
2607,['1312100011K' '131210004X1' '1312100010K' '1312100010M' '1312100004S']
2608,['1312100009E' '1306700LI01' '1306700NJ01' '1312100009A' '1312100009K']
2609,"['1312100002J' '1312100006G' '1312100002D' '1312100002K' '131210002F1'
 '131210002L1' '1312100006B' '1312100002C']"
2610,['13245000303' '13245000301' '13245000210' '13245000507' '13245000504']
