,neighbors
831,"['37067000032' '37067000091' '37067000101' '37067000132' '37169000010'
 '37169000011']"
832,"['37067000032' '37067000092' '37067000132' '37067000207' '37067000904'
 '37067000909']"
833,"['37067000031' '37067000033' '37067000081' '37067000083' '37067000112'
 '37169000015' '37169000017']"
834,"['37067000021' '37067000063' '37067000068' '37067000082' '37067000083'
 '37067000111' '37169000017' '37169001618']"
835,"['37057000004' '37057000084' '37067000042' '37067000053' '37067000602'
 '37067000605' '37067000709']"
836,"['37067000051' '37067000072' '37067000074' '37067000705' '37067000708'
 '37067000807' '37067000808']"
837,"['37067000132' '37067000133' '37067000809' '37067000906' '37067000908'
 '37067000909']"
838,"['37067000091' '37067000092' '37067000101' '37067000131' '37067000133'
 '37067000908' '37067000909']"
839,"['37067000074' '37067000075' '37067000091' '37067000131' '37067000132'
 '37067000809' '37067000906' '3719700EBND' '3719700FBSH']"
840,['37067000204' '37067000206' '37067000207' '37067000905']
841,['37067000204' '37067000205' '37067000302' '37067000403']
842,"['37067000201' '37067000203' '37067000205' '37067000206' '37067000302'
 '37067000903' '37067000905']"
843,"['37067000203' '37067000204' '37067000403' '37067000901' '37067000902'
 '37067000903']"
844,"['37067000033' '37067000081' '37067000201' '37067000204' '37067000207'
 '37067000302' '37067000306']"
845,"['37067000032' '37067000033' '37067000101' '37067000201' '37067000206'
 '37067000904' '37067000905']"
846,['37067000302' '37067000303' '37067000402' '37067000403']
847,"['37067000203' '37067000204' '37067000206' '37067000301' '37067000303'
 '37067000304' '37067000306' '37067000403']"
848,['37067000301' '37067000302' '37067000304' '37067000402']
849,"['37067000081' '37067000302' '37067000303' '37067000305' '37067000306'
 '37067000401' '37067000402']"
850,['37067000081' '37067000082' '37067000083' '37067000304' '37067000401']
851,['37067000081' '37067000206' '37067000302' '37067000304']
852,"['37067000013' '37067000082' '37067000304' '37067000305' '37067000402'
 '37067000404' '37067000405' '37067000501' '37067000502' '37067000507']"
853,"['37067000301' '37067000303' '37067000304' '37067000401' '37067000403'
 '37067000404']"
854,"['37067000203' '37067000205' '37067000301' '37067000302' '37067000402'
 '37067000404' '37067000902']"
855,"['37067000401' '37067000402' '37067000403' '37067000405' '37067000601'
 '37067000902']"
856,"['37067000401' '37067000404' '37067000502' '37067000503' '37067000601'
 '37067000603']"
857,['37067000043' '37067000401' '37067000502' '37067000504' '37067000507']
858,['37067000401' '37067000405' '37067000501' '37067000503' '37067000504']
859,"['37067000405' '37067000502' '37067000504' '37067000505' '37067000603'
 '37067000606']"
860,['37067000043' '37067000501' '37067000502' '37067000503' '37067000505']
861,"['37067000042' '37067000043' '37067000503' '37067000504' '37067000506'
 '37067000606']"
862,['37067000042' '37067000505' '37067000605' '37067000606']
863,['37067000011' '37067000013' '37067000043' '37067000401' '37067000501']
864,"['37067000404' '37067000405' '37067000603' '37067000604' '37067000701'
 '37067000703' '37067000902']"
865,['37067000122' '37067000604' '37067000605' '37067000607' '37067000709']
866,"['37067000405' '37067000503' '37067000601' '37067000604' '37067000605'
 '37067000606']"
867,"['37067000601' '37067000602' '37067000603' '37067000605' '37067000607'
 '37067000703' '37067000704']"
868,"['37067000042' '37067000122' '37067000506' '37067000602' '37067000603'
 '37067000604' '37067000606' '37067000607']"
869,['37067000503' '37067000505' '37067000506' '37067000603' '37067000605']
870,"['37067000602' '37067000604' '37067000605' '37067000704' '37067000705'
 '37067000709']"
871,"['37067000601' '37067000702' '37067000703' '37067000707' '37067000803'
 '37067000806' '37067000901' '37067000902']"
872,['37067000701' '37067000703' '37067000704' '37067000705' '37067000707']
873,"['37067000601' '37067000604' '37067000701' '37067000702' '37067000704'
 '37067000902']"
874,['37067000604' '37067000607' '37067000702' '37067000703' '37067000705']
875,"['37067000123' '37067000607' '37067000702' '37067000704' '37067000706'
 '37067000707' '37067000708' '37067000709' '37067000808']"
876,['37067000705' '37067000707' '37067000806' '37067000808']
877,"['37067000701' '37067000702' '37067000705' '37067000706' '37067000806'
 '37067000808']"
878,['37067000051' '37067000072' '37067000123' '37067000705' '37067000709']
879,"['37067000051' '37067000053' '37067000122' '37067000602' '37067000607'
 '37067000705' '37067000708']"
880,"['37067000802' '37067000804' '37067000809' '37067000903' '37067000905'
 '37067000906' '37067000907']"
881,"['37067000801' '37067000803' '37067000804' '37067000901' '37067000903'
 '37067000905']"
882,['37067000701' '37067000802' '37067000804' '37067000806' '37067000901']
883,"['37067000801' '37067000802' '37067000803' '37067000805' '37067000806'
 '37067000808' '37067000809']"
884,['37067000074' '37067000804' '37067000807' '37067000808' '37067000809']
885,"['37067000701' '37067000706' '37067000707' '37067000803' '37067000804'
 '37067000808']"
886,['37067000072' '37067000074' '37067000123' '37067000805' '37067000808']
887,"['37067000123' '37067000705' '37067000706' '37067000707' '37067000804'
 '37067000805' '37067000806' '37067000807']"
888,"['37067000074' '37067000131' '37067000133' '37067000801' '37067000804'
 '37067000805' '37067000906']"
889,"['37067000205' '37067000701' '37067000802' '37067000803' '37067000902'
 '37067000903']"
890,"['37067000205' '37067000403' '37067000404' '37067000601' '37067000701'
 '37067000703' '37067000901']"
891,"['37067000204' '37067000205' '37067000801' '37067000802' '37067000901'
 '37067000905']"
892,"['37067000101' '37067000207' '37067000905' '37067000907' '37067000908'
 '37067000909']"
893,"['37067000201' '37067000204' '37067000207' '37067000801' '37067000802'
 '37067000903' '37067000904' '37067000907']"
894,"['37067000131' '37067000133' '37067000801' '37067000809' '37067000907'
 '37067000908']"
895,['37067000801' '37067000904' '37067000905' '37067000906' '37067000908']
896,"['37067000131' '37067000132' '37067000904' '37067000906' '37067000907'
 '37067000909']"
897,['37067000101' '37067000131' '37067000132' '37067000904' '37067000908']
898,['37069000002' '37069000016']
899,"['37069000001' '37069000005' '37069000008' '37069000011' '37069000012'
 '37069000014' '37069000015' '37069000016' '37069000017']"
900,['37069000015' '37069000018' '37069000019' '3707700WILT' '3718100KITT']
901,"['37069000002' '37069000006' '37069000007' '37069000008' '37069000016'
 '37069000017']"
902,"['37069000005' '37069000007' '37069000008' '37069000013' '3712700P03A'
 '3712700P06A']"
903,"['37069000005' '37069000006' '37069000013' '37069000017' '37183009-01'
 '37183009-03']"
904,"['37069000002' '37069000005' '37069000006' '37069000009' '37069000016'
 '3712700P03A' '3712700P06A' '3712700P09A']"
905,['37069000008' '37069000010' '37069000011' '37069000016' '3712700P09A']
906,"['37069000009' '37069000011' '37083000HOL' '3712700P09A' '3712700P10A'
 '37185000008' '37185000011']"
907,"['37069000002' '37069000009' '37069000010' '37069000012' '37069000016'
 '37185000006' '37185000007' '37185000011']"
908,"['37069000002' '37069000011' '37069000015' '3718100KITT' '3718100SCRK'
 '37185000006']"
909,"['37069000006' '37069000007' '3710100PR20' '3712700P02A' '3712700P03A'
 '37183009-03']"
910,['37069000002' '37069000015' '37069000017' '37069000018' '37183019-09']
911,"['37069000002' '37069000003' '37069000012' '37069000014' '37069000017'
 '37069000018' '37069000019' '3718100KITT']"
912,"['37069000001' '37069000002' '37069000005' '37069000008' '37069000009'
 '37069000011']"
913,"['37069000002' '37069000005' '37069000007' '37069000014' '37069000015'
 '37183009-01' '37183019-09']"
914,"['37069000003' '37069000014' '37069000015' '37069000019' '37183019-03'
 '37183019-07' '37183019-09']"
915,"['37069000003' '37069000015' '37069000018' '3707700WILT' '37183019-03'
 '37183019-05']"
916,['37071000002' '37071000003' '37071000007' '37071000011']
917,"['37071000001' '37071000003' '37071000004' '37071000011' '37071000017'
 '37071000019']"
918,"['37071000001' '37071000002' '37071000004' '37071000005' '37071000006'
 '37071000007']"
919,"['37071000002' '37071000003' '37071000006' '37071000019' '37071000021'
 '37071000022']"
920,"['37071000003' '37071000006' '37071000007' '37071000020' '37071000021'
 '37071000040']"
921,['37071000003' '37071000004' '37071000005' '37071000021']
922,"['37071000001' '37071000003' '37071000005' '37071000008' '37071000011'
 '37071000040']"
923,['37071000007' '37071000009' '37071000011' '37071000012' '37071000040']
924,['37071000008' '37071000010' '37071000011' '37071000012' '37071000014']
925,"['37071000009' '37071000011' '37071000014' '37071000015' '37071000017'
 '37071000018']"
926,"['37071000001' '37071000002' '37071000007' '37071000008' '37071000009'
 '37071000010' '37071000017']"
927,"['37071000008' '37071000009' '37071000013' '37071000014' '37071000018'
 '37071000032' '37071000040' '37071000041']"
928,['37071000012' '37071000030' '37071000032' '37071000041' '37071000044']
929,['37071000009' '37071000010' '37071000012' '37071000018']
930,"['37071000010' '37071000016' '37071000017' '37071000018' '37071000029'
 '37071000031']"
931,['37071000015' '37071000017' '37071000019' '37071000031']
932,"['37071000002' '37071000010' '37071000011' '37071000015' '37071000016'
 '37071000019']"
933,"['37071000010' '37071000012' '37071000014' '37071000015' '37071000029'
 '37071000030' '37071000032']"
934,['37071000002' '37071000004' '37071000016' '37071000017' '37071000031']
935,"['3704500KM-N' '37045OAKGRV' '37071000005' '37071000021' '37071000033'
 '37071000040']"
936,"['3704500KM-N' '37071000004' '37071000005' '37071000006' '37071000020'
 '37071000022']"
937,['3704500KM-N' '3704500KM-S' '37071000004' '37071000021']
938,['37071000024' '37071000027' '37071000028' '37071000029']
939,"['37071000023' '37071000025' '37071000026' '37071000027' '37071000028'
 '37119000200' '37119000224']"
940,"['37071000024' '37071000026' '37071000028' '37071000030' '37071000044'
 '37071000046']"
941,['37071000024' '37071000025' '37071000045' '37071000046' '37119000224']
942,"['37071000023' '37071000024' '37071000029' '37119000200' '37119000230'
 '37119000243']"
943,['37071000023' '37071000024' '37071000025' '37071000029' '37071000030']
944,"['37071000015' '37071000018' '37071000023' '37071000027' '37071000028'
 '37071000030' '37071000031' '37119000243']"
945,"['37071000013' '37071000018' '37071000025' '37071000028' '37071000029'
 '37071000032' '37071000044' '37071000046']"
946,['37071000015' '37071000016' '37071000019' '37071000029']
947,['37071000012' '37071000013' '37071000018' '37071000030']
948,"['37045OAKGRV' '37071000020' '37071000034' '37071000035' '37071000037'
 '37071000038' '37071000040']"
949,"['37071000033' '37071000035' '37071000038' '37071000040' '3710900HC33'
 '3710900LB34' '3710900SL24']"
950,['37071000033' '37071000034' '37071000036' '37071000037' '3710900HC33']
951,['3704500WACO' '37071000035' '37071000037' '3710900HC33' '3710900NB35']
952,['3704500WACO' '37045OAKGRV' '37071000033' '37071000035' '37071000036']
953,"['37071000033' '37071000034' '37071000039' '37071000040' '37071000041'
 '3710900SL24']"
954,"['37071000038' '37071000041' '37071000043' '37071000044' '3710900IS20'
 '3710900SL24']"
955,"['37071000005' '37071000007' '37071000008' '37071000012' '37071000020'
 '37071000033' '37071000034' '37071000038' '37071000041']"
956,"['37071000012' '37071000013' '37071000038' '37071000039' '37071000040'
 '37071000044']"
957,['37071000043' '37071000045' '3710900LW31' '37119000209' '371190223.1']
958,"['37071000039' '37071000042' '37071000044' '37071000045' '37071000046'
 '3710900IS20' '3710900LW18' '3710900LW31']"
959,"['37071000013' '37071000025' '37071000030' '37071000039' '37071000041'
 '37071000043' '37071000046']"
960,"['37071000026' '37071000042' '37071000043' '37071000046' '37119000224'
 '371190223.1']"
961,"['37071000025' '37071000026' '37071000030' '37071000043' '37071000044'
 '37071000045']"
962,"['37041000005' '37073000002' '37073000003' '37073000005' '3707300004N'
 '3707300004S' '370910000HV']"
963,"['37073000001' '37073000003' '370910000CM' '370910000CO' '370910000HV'
 '370910000WN']"
964,['37073000001' '37073000002' '3707300004N' '370910000CM']
965,"['37041000005' '37073000001' '3707300004N' '3707300004S' '37139000NEW'
 '37143BELVID' '37143NICANO']"
966,"['370290000SM' '37073000001' '37073000003' '37073000005' '3707300004S'
 '37139000NEW']"
967,['37073000001' '37073000005' '3707300004N']
968,"['3703900ANNW' '3703900TOPT' '3707500STEC' '3707500TAPO' '3707500WEST'
 '37113000013' '37173ALMOND']"
969,['3707500EAST' '3707500TAPO' '37173ALMOND']
970,['3707500EAST' '3707500STEC' '3707500WEST' '37173ALMOND']
971,['3703900ANNW' '3703900HANG' '3703900MARB' '3707500EAST' '3707500TAPO']
972,['3707700CORI' '3707700EAOX' '3707700SALM' '3707700SOOX' '371810000CC']
973,"['3707700CORI' '3707700OKHL' '3707700SASS' '3707700TYHO' '3707700WOEL'
 '3714500ALVI' '3714500MTTZ']"
974,['37063000028' '37063000029' '3707700CRDM' '3707700TYHO']
975,"['3707700ANTI' '3707700BERE' '3707700CRDL' '3707700EAOX' '3707700SOOX'
 '3707700TYHO' '3707700WILT' '3707700WOEL' '371810000CC' '3718100KITT']"
976,['3707700CORI' '3707700EAOX' '3707700SALM' '3707700SOOX' '3707700WOEL']
977,"['37063000029' '3707700BTNR' '3707700MTEN' '3707700TYHO' '3707700WILT'
 '37183014-01']"
978,"['3707700ANTI' '3707700CORI' '3707700CRDL' '3707700SALM' '3707700SOOX'
 '3707700WOEL']"
979,['3707700CRDM' '3707700WILT' '37183014-01' '37183014-02']
980,['3707700BERE' '3707700SASS' '3707700WOEL' '3714500ALVI' '3714500HLWY']
981,"['3707700ANTI' '3707700CRDL' '3707700EAOX' '3707700SASS' '3707700WOEL'
 '371810000CC' '371810000NH']"
982,['3707700BERE' '3707700OKHL' '3707700SALM' '3707700WOEL' '371810000NH']
983,['3707700ANTI' '3707700CORI' '3707700CRDL' '3707700EAOX']
984,"['37063000028' '3707700BERE' '3707700BTNR' '3707700CORI' '3707700CRDM'
 '3707700WILT' '3707700WOEL' '3714500MTTZ']"
985,"['37069000003' '37069000019' '3707700CORI' '3707700CRDM' '3707700MTEN'
 '3707700TYHO' '3718100KITT' '37183014-02' '37183019-05']"
986,"['3707700BERE' '3707700CORI' '3707700CRDL' '3707700EAOX' '3707700OKHL'
 '3707700SALM' '3707700SASS' '3707700TYHO']"
987,['3707900ARBA' '3707900BEAR' '3707900MAUR' '3707900SUGG']
988,"['37079000SH1' '3707900BEAR' '3707900SHIN' '3707900SUGG' '3710700000I'
 '3710700000V' '371070000MH']"
989,"['37079000SH1' '3707900ARBA' '3707900BULL' '3707900CAST' '3707900MAUR'
 '3707900SHIN' '3707900WALS']"
990,"['3707900BEAR' '3707900SHIN' '3707900WALS' '37191000002' '37191000007'
 '3719500PRST']"
991,['3707900BEAR' '3707900MAUR' '3707900WALS' '3714700800A' '3714700800B']
992,['3707900MAUR' '3707900SUGG' '3710700000C' '3710700000V']
993,"['37079000SH1' '3707900BEAR' '3707900CAST' '3707900HOOK' '3707900SUGG'
 '3710700000C' '37147000101' '3714700200A' '3714700800B' '371471403A1']"
994,"['3707900ARBA' '3707900BEAR' '3707900BULL' '3710700000I' '371070000MH'
 '37191000007' '37191000015']"
995,"['37079000SH1' '3707900ARBA' '3707900HOOK' '3707900MAUR' '3710700000I'
 '3710700000V']"
996,"['3707900BEAR' '3707900BULL' '3707900CAST' '37147000901' '3714700800A'
 '3719500PRSA' '3719500PRST']"
997,"['37001000001' '37001000002' '37081000RC2' '3708100JEF4' '370810SCLAY'
 '37081NCLAY2' '371510000LB']"
998,"['37081000CG2' '37081000G28' '37081000G29' '37081000SF1' '37081000SF3'
 '3708100G40B' '370810G40A2' '370810NCGR1']"
999,"['37081000CG1' '37081000G27' '37081000G28' '3708100CG3A' '3708100CG3B'
 '370810NCGR1']"
1000,"['37081000FR2' '37081000G62' '37081000G64' '37081000G65' '37081000G66'
 '3708100JAM2']"
1001,['37081000FR1' '37081000G64' '3708100H29A' '3708100H29B' '3708100JAM2']
1002,"['37081000FR4' '37081000SF3' '37081000SF4' '3708100G41B' '370810G40A1'
 '370810G40A2']"
1003,"['37081000FR3' '37081000G43' '37081000G64' '37081000SF4' '3708100FR5A'
 '3708100G41A' '3708100G41B' '3708100G42A' '3708100NDRI']"
1004,['37081000G02' '37081000G03' '37081000G11' '37081000G67' '37081000G68']
1005,"['37081000G01' '37081000G03' '37081000G07' '37081000G08' '37081000G11'
 '37081000G19']"
1006,"['37081000G01' '37081000G02' '37081000G04' '37081000G05' '37081000G07'
 '37081000G08' '37081000G68' '3708100MON1']"
1007,"['37081000G03' '37081000G05' '37081000G06' '37081000G68' '37081000G71'
 '37081000G72']"
1008,['37081000G03' '37081000G04' '37081000G06' '3708100MON1']
1009,"['37081000G04' '37081000G05' '37081000G72' '3708100JEF1' '3708100JEF2'
 '3708100MON1']"
1010,"['37081000G02' '37081000G03' '37081000G08' '37081000G19' '37081000G20'
 '37081000G21']"
1011,"['37081000G02' '37081000G03' '37081000G07' '37081000G09' '37081000G10'
 '37081000G20' '37081000G21' '3708100MON1']"
1012,['37081000G08' '37081000G10' '37081000G21' '37081000G26' '370810MON2A']
1013,['37081000G08' '37081000G09' '3708100MON1' '370810MON2A']
1014,"['37081000G01' '37081000G02' '37081000G12' '37081000G18' '37081000G19'
 '37081000G44' '37081000G67']"
1015,"['37081000G11' '37081000G13' '37081000G17' '37081000G18' '37081000G19'
 '37081000G44' '37081000G45']"
1016,"['37081000G12' '37081000G14' '37081000G15' '37081000G16' '37081000G17'
 '37081000G18' '37081000G45']"
1017,['37081000G13' '37081000G15' '37081000G45' '37081000G48']
1018,"['37081000G13' '37081000G14' '37081000G16' '37081000G17' '37081000G36'
 '37081000G48' '37081000G49']"
1019,"['37081000G13' '37081000G15' '37081000G17' '37081000G33' '37081000G35'
 '37081000G36']"
1020,"['37081000G12' '37081000G13' '37081000G15' '37081000G16' '37081000G18'
 '37081000G20' '37081000G31' '37081000G33']"
1021,"['37081000G11' '37081000G12' '37081000G13' '37081000G17' '37081000G19'
 '37081000G20']"
1022,"['37081000G02' '37081000G07' '37081000G11' '37081000G12' '37081000G18'
 '37081000G20']"
1023,"['37081000G07' '37081000G08' '37081000G17' '37081000G18' '37081000G19'
 '37081000G21' '37081000G22' '37081000G23' '37081000G31']"
